TurbID,DATATIME,YD15
1,2020/2/8 5:30,33570
1,2020/2/8 5:45,35281
1,2020/2/8 6:00,36425
1,2020/2/8 6:15,33975
1,2020/2/8 6:30,27786
1,2020/2/8 6:45,26628
1,2020/2/8 7:00,29788
1,2020/2/8 7:15,28505
1,2020/2/8 7:30,23538
1,2020/2/8 7:45,21704
1,2020/2/8 8:00,19403
1,2020/2/8 8:15,14912
1,2020/2/8 8:30,11828
1,2020/2/8 8:45,8751
1,2020/2/8 9:00,3949
1,2020/2/8 9:15,400
1,2020/2/8 9:30,-37
1,2020/2/8 9:45,-235
1,2020/2/8 10:00,-343
1,2020/2/8 10:15,-364
1,2020/2/8 10:30,-45
1,2020/2/8 10:45,-367
1,2020/2/8 11:00,-322
1,2020/2/8 11:15,-303
1,2020/2/8 11:30,-250
1,2020/2/8 11:45,-339
1,2020/2/8 12:00,90
1,2020/2/8 12:15,1497
1,2020/2/8 12:30,2303
1,2020/2/8 12:45,4536
1,2020/2/8 13:00,4117
1,2020/2/8 13:15,6204
1,2020/2/8 13:30,9497
1,2020/2/8 13:45,7681
1,2020/2/8 14:00,7711
1,2020/2/8 14:15,7489
1,2020/2/8 14:30,4503
1,2020/2/8 14:45,2169
1,2020/2/8 15:00,935
1,2020/2/8 15:15,925
1,2020/2/8 15:30,517
1,2020/2/8 15:45,5261
1,2020/2/8 16:00,9078
1,2020/2/8 16:15,14082
1,2020/2/8 16:30,14632
1,2020/2/8 16:45,13056
1,2020/2/8 17:00,8874
1,2020/2/8 17:15,6725
1,2020/2/8 17:30,8884
1,2020/2/8 17:45,8077
1,2020/2/8 18:00,5930
1,2020/2/8 18:15,7880
1,2020/2/8 18:30,9499
1,2020/2/8 18:45,13826
1,2020/2/8 19:00,17230
1,2020/2/8 19:15,20990
1,2020/2/8 19:30,22220
1,2020/2/8 19:45,23902
1,2020/2/8 20:00,24486
1,2020/2/8 20:15,30869
1,2020/2/8 20:30,34093
1,2020/2/8 20:45,39021
1,2020/2/8 21:00,37697
1,2020/2/8 21:15,40229
1,2020/2/8 21:30,43619
1,2020/2/8 21:45,42515
1,2020/2/8 22:00,40049
1,2020/2/8 22:15,35596
1,2020/2/8 22:30,37576
1,2020/2/8 22:45,43864
1,2020/2/8 23:00,39698
1,2020/2/8 23:15,47066
1,2020/2/8 23:30,47497
1,2020/2/8 23:45,45419
1,2020/2/9 0:00,45944
1,2020/2/9 0:15,44282
1,2020/2/9 0:30,38550
1,2020/2/9 0:45,26297
1,2020/2/9 1:00,32034
1,2020/2/9 1:15,30971
1,2020/2/9 1:30,20742
1,2020/2/9 1:45,13734
1,2020/2/9 2:00,10951
1,2020/2/9 2:15,12288
1,2020/2/9 2:30,8874
1,2020/2/9 2:45,8394
1,2020/2/9 3:00,8686
1,2020/2/9 3:15,12893
1,2020/2/9 3:30,15146
1,2020/2/9 3:45,17047
1,2020/2/9 4:00,22101
1,2020/2/9 4:15,23708
1,2020/2/9 4:30,24395
1,2020/2/9 4:45,15490
1,2020/2/9 5:00,13696
1,2020/2/9 5:15,16567
1,2020/2/9 5:30,13968
1,2020/2/9 5:45,17701
1,2020/2/9 6:00,18043
1,2020/2/9 6:15,19557
1,2020/2/9 6:30,22384
1,2020/2/9 6:45,17692
1,2020/2/9 7:00,17251
1,2020/2/9 7:15,14051
1,2020/2/9 7:30,11958
1,2020/2/9 7:45,13042
1,2020/2/9 8:00,11421
1,2020/2/9 8:15,9280
1,2020/2/9 8:30,13053
1,2020/2/9 8:45,8917
1,2020/2/9 9:00,8185
1,2020/2/9 9:15,6833
1,2020/2/9 9:30,8672
1,2020/2/9 9:45,9656
1,2020/2/9 10:00,10469
1,2020/2/9 10:15,14787
1,2020/2/9 10:30,14660
1,2020/2/9 10:45,12100
1,2020/2/9 11:00,15319
1,2020/2/9 11:15,12527
1,2020/2/9 11:30,13094
1,2020/2/9 11:45,13054
1,2020/2/9 12:00,9896
1,2020/2/9 12:15,11660
1,2020/2/9 12:30,12989
1,2020/2/9 12:45,11518
1,2020/2/9 13:00,12205
1,2020/2/9 13:15,14120
1,2020/2/9 13:30,15115
1,2020/2/9 13:45,16981
1,2020/2/9 14:00,13528
1,2020/2/9 14:15,10684
1,2020/2/9 14:30,12239
1,2020/2/9 14:45,13069
1,2020/2/9 15:00,11682
1,2020/2/9 15:15,11147
1,2020/2/9 15:30,10078
1,2020/2/9 15:45,8775
1,2020/2/9 16:00,7871
1,2020/2/9 16:15,7602
1,2020/2/9 16:30,7982
1,2020/2/9 16:45,9346
1,2020/2/9 17:00,12113
1,2020/2/9 17:15,14698
1,2020/2/9 17:30,16205
1,2020/2/9 17:45,17896
1,2020/2/9 18:00,14707
1,2020/2/9 18:15,11097
1,2020/2/9 18:30,9856
1,2020/2/9 18:45,10332
1,2020/2/9 19:00,17675
1,2020/2/9 19:15,19502
1,2020/2/9 19:30,26437
1,2020/2/9 19:45,25372
1,2020/2/9 20:00,17131
1,2020/2/9 20:15,10647
1,2020/2/9 20:30,3940
1,2020/2/9 20:45,2468
1,2020/2/9 21:00,3793
1,2020/2/9 21:15,1834
1,2020/2/9 21:30,1425
1,2020/2/9 21:45,1615
1,2020/2/9 22:00,3739
1,2020/2/9 22:15,6131
1,2020/2/9 22:30,8736
1,2020/2/9 22:45,12549
1,2020/2/9 23:00,14975
1,2020/2/9 23:15,24047
1,2020/2/9 23:30,29192
1,2020/2/9 23:45,27337
1,2020/2/10 0:00,24842
1,2020/2/10 0:15,23062
1,2020/2/10 0:30,23046
1,2020/2/10 0:45,23271
1,2020/2/10 1:00,21924
1,2020/2/10 1:15,22388
1,2020/2/10 1:30,24253
1,2020/2/10 1:45,21376
1,2020/2/10 2:00,17362
1,2020/2/10 2:15,9635
1,2020/2/10 2:30,5765
1,2020/2/10 2:45,2833
1,2020/2/10 3:00,1091
1,2020/2/10 3:15,1400
1,2020/2/10 3:30,4663
1,2020/2/10 3:45,7258
1,2020/2/10 4:00,14733
1,2020/2/10 4:15,14144
1,2020/2/10 4:30,19121
1,2020/2/10 4:45,25574
1,2020/2/10 5:00,24344
1,2020/2/10 5:15,16377
1,2020/2/10 5:30,14950
1,2020/2/10 5:45,12779
1,2020/2/10 6:00,9929
1,2020/2/10 6:15,8361
1,2020/2/10 6:30,5534
1,2020/2/10 6:45,5632
1,2020/2/10 7:00,7038
1,2020/2/10 7:15,3504
1,2020/2/10 7:30,-254
1,2020/2/10 7:45,-256
1,2020/2/10 8:00,-363
1,2020/2/10 8:15,949
1,2020/2/10 8:30,5091
1,2020/2/10 8:45,4091
1,2020/2/10 9:00,1671
1,2020/2/10 9:15,-318
1,2020/2/10 9:30,-327
1,2020/2/10 9:45,-355
1,2020/2/10 10:00,-304
1,2020/2/10 10:15,-374
1,2020/2/10 10:30,-327
1,2020/2/10 10:45,-362
1,2020/2/10 11:00,-329
1,2020/2/10 11:15,-307
1,2020/2/10 11:30,-355
1,2020/2/10 11:45,-304
1,2020/2/10 12:00,-353
1,2020/2/10 12:15,-316
1,2020/2/10 12:30,-359
1,2020/2/10 12:45,-305
1,2020/2/10 13:00,-292
1,2020/2/10 13:15,-382
1,2020/2/10 13:30,-314
1,2020/2/10 13:45,-359
1,2020/2/10 14:00,-359
1,2020/2/10 14:15,-372
1,2020/2/10 14:30,-323
1,2020/2/10 14:45,-326
1,2020/2/10 15:00,-397
1,2020/2/10 15:15,-395
1,2020/2/10 15:30,-431
1,2020/2/10 15:45,-367
1,2020/2/10 16:00,-377
1,2020/2/10 16:15,-317
1,2020/2/10 16:30,-314
1,2020/2/10 16:45,-369
1,2020/2/10 17:00,-297
1,2020/2/10 17:15,-356
1,2020/2/10 17:30,-298
1,2020/2/10 17:45,-406
1,2020/2/10 18:00,-288
1,2020/2/10 18:15,-194
1,2020/2/10 18:30,-150
1,2020/2/10 18:45,-129
1,2020/2/10 19:00,677
1,2020/2/10 19:15,3324
1,2020/2/10 19:30,6589
1,2020/2/10 19:45,6226
1,2020/2/10 20:00,10778
1,2020/2/10 20:15,13107
1,2020/2/10 20:30,22238
1,2020/2/10 20:45,27896
1,2020/2/10 21:00,27768
1,2020/2/10 21:15,35956
1,2020/2/10 21:30,42596
1,2020/2/10 21:45,47113
1,2020/2/10 22:00,46958
1,2020/2/10 22:15,50993
1,2020/2/10 22:30,43824
1,2020/2/10 22:45,41209
1,2020/2/10 23:00,36949
1,2020/2/10 23:15,38814
1,2020/2/10 23:30,45217
1,2020/2/10 23:45,57504
1,2020/2/11 0:00,62307
1,2020/2/11 0:15,53956
1,2020/2/11 0:30,56133
1,2020/2/11 0:45,57478
1,2020/2/11 1:00,42010
1,2020/2/11 1:15,29742
1,2020/2/11 1:30,19436
1,2020/2/11 1:45,14867
1,2020/2/11 2:00,10415
1,2020/2/11 2:15,9502
1,2020/2/11 2:30,12196
1,2020/2/11 2:45,14518
1,2020/2/11 3:00,19968
1,2020/2/11 3:15,21866
1,2020/2/11 3:30,26607
1,2020/2/11 3:45,26160
1,2020/2/11 4:00,16781
1,2020/2/11 4:15,16195
1,2020/2/11 4:30,17074
1,2020/2/11 4:45,16997
1,2020/2/11 5:00,10582
1,2020/2/11 5:15,8064
1,2020/2/11 5:30,5339
1,2020/2/11 5:45,1449
1,2020/2/11 6:00,84
1,2020/2/11 6:15,-385
1,2020/2/11 6:30,-205
1,2020/2/11 6:45,1053
1,2020/2/11 7:00,3065
1,2020/2/11 7:15,3095
1,2020/2/11 7:30,3519
1,2020/2/11 7:45,7850
1,2020/2/11 8:00,6751
1,2020/2/11 8:15,6401
1,2020/2/11 8:30,10909
1,2020/2/11 8:45,7263
1,2020/2/11 9:00,10231
1,2020/2/11 9:15,13059
1,2020/2/11 9:30,12192
1,2020/2/11 9:45,9167
1,2020/2/11 10:00,5787
1,2020/2/11 10:15,3764
1,2020/2/11 10:30,2242
1,2020/2/11 10:45,286
1,2020/2/11 11:00,-314
1,2020/2/11 11:15,-331
1,2020/2/11 11:30,-374
1,2020/2/11 11:45,-318
1,2020/2/11 12:00,-334
1,2020/2/11 12:15,-138
1,2020/2/11 12:30,-239
1,2020/2/11 12:45,-283
1,2020/2/11 13:00,1937
1,2020/2/11 13:15,5767
1,2020/2/11 13:30,5488
1,2020/2/11 13:45,3240
1,2020/2/11 14:00,7322
1,2020/2/11 14:15,9121
1,2020/2/11 14:30,9991
1,2020/2/11 14:45,20446
1,2020/2/11 15:00,21017
1,2020/2/11 15:15,18092
1,2020/2/11 15:30,14377
1,2020/2/11 15:45,13247
1,2020/2/11 16:00,12144
1,2020/2/11 16:15,11279
1,2020/2/11 16:30,8192
1,2020/2/11 16:45,6833
1,2020/2/11 17:00,9900
1,2020/2/11 17:15,16984
1,2020/2/11 17:30,24476
1,2020/2/11 17:45,29057
1,2020/2/11 18:00,40411
1,2020/2/11 18:15,41291
1,2020/2/11 18:30,45099
1,2020/2/11 18:45,49292
1,2020/2/11 19:00,50460
1,2020/2/11 19:15,54533
1,2020/2/11 19:30,52543
1,2020/2/11 19:45,44387
1,2020/2/11 20:00,39215
1,2020/2/11 20:15,42943
1,2020/2/11 20:30,51633
1,2020/2/11 20:45,53713
1,2020/2/11 21:00,50919
1,2020/2/11 21:15,46969
1,2020/2/11 21:30,49543
1,2020/2/11 21:45,50707
1,2020/2/11 22:00,49836
1,2020/2/11 22:15,56229
1,2020/2/11 22:30,52896
1,2020/2/11 22:45,53292
1,2020/2/11 23:00,58482
1,2020/2/11 23:15,55462
1,2020/2/11 23:30,45707
1,2020/2/11 23:45,44817
1,2020/2/12 0:00,44865
1,2020/2/12 0:15,34089
1,2020/2/12 0:30,24563
1,2020/2/12 0:45,16002
1,2020/2/12 1:00,9067
1,2020/2/12 1:15,9941
1,2020/2/12 1:30,5446
1,2020/2/12 1:45,1326
1,2020/2/12 2:00,480
1,2020/2/12 2:15,4212
1,2020/2/12 2:30,12421
1,2020/2/12 2:45,15123
1,2020/2/12 3:00,12742
1,2020/2/12 3:15,10603
1,2020/2/12 3:30,8271
1,2020/2/12 3:45,7134
1,2020/2/12 4:00,9656
1,2020/2/12 4:15,8716
1,2020/2/12 4:30,7808
1,2020/2/12 4:45,8067
1,2020/2/12 5:00,11406
1,2020/2/12 5:15,7450
1,2020/2/12 5:30,6041
1,2020/2/12 5:45,8208
1,2020/2/12 6:00,9269
1,2020/2/12 6:15,7357
1,2020/2/12 6:30,7266
1,2020/2/12 6:45,11120
1,2020/2/12 7:00,19289
1,2020/2/12 7:15,19724
1,2020/2/12 7:30,18063
1,2020/2/12 7:45,12106
1,2020/2/12 8:00,14021
1,2020/2/12 8:15,10854
1,2020/2/12 8:30,14287
1,2020/2/12 8:45,17903
1,2020/2/12 9:00,20519
1,2020/2/12 9:15,21005
1,2020/2/12 9:30,20727
1,2020/2/12 9:45,25072
1,2020/2/12 10:00,16844
1,2020/2/12 10:15,11594
1,2020/2/12 10:30,7912
1,2020/2/12 10:45,4729
1,2020/2/12 11:00,6832
1,2020/2/12 11:15,451
1,2020/2/12 11:30,-220
1,2020/2/12 11:45,1585
1,2020/2/12 12:00,6345
1,2020/2/12 12:15,11013
1,2020/2/12 12:30,17212
1,2020/2/12 12:45,17614
1,2020/2/12 13:00,23684
1,2020/2/12 13:15,22977
1,2020/2/12 13:30,22722
1,2020/2/12 13:45,23230
1,2020/2/12 14:00,25438
1,2020/2/12 14:15,24388
1,2020/2/12 14:30,21601
1,2020/2/12 14:45,19258
1,2020/2/12 15:00,14089
1,2020/2/12 15:15,15276
1,2020/2/12 15:30,13026
1,2020/2/12 15:45,10691
1,2020/2/12 16:00,10911
1,2020/2/12 16:15,12483
1,2020/2/12 16:30,10701
1,2020/2/12 16:45,12729
1,2020/2/12 17:00,9937
1,2020/2/12 17:15,11153
1,2020/2/12 17:30,14829
1,2020/2/12 17:45,16089
1,2020/2/12 18:00,19227
1,2020/2/12 18:15,17784
1,2020/2/12 18:30,16323
1,2020/2/12 18:45,14258
1,2020/2/12 19:00,17546
1,2020/2/12 19:15,16093
1,2020/2/12 19:30,15237
1,2020/2/12 19:45,12980
1,2020/2/12 20:00,8029
1,2020/2/12 20:15,3116
1,2020/2/12 20:30,200
1,2020/2/12 20:45,505
1,2020/2/12 21:00,1542
1,2020/2/12 21:15,6685
1,2020/2/12 21:30,24988
1,2020/2/12 21:45,30103
1,2020/2/12 22:00,33023
1,2020/2/12 22:15,37407
1,2020/2/12 22:30,38487
1,2020/2/12 22:45,40964
1,2020/2/12 23:00,24881
1,2020/2/12 23:15,24768
1,2020/2/12 23:30,24897
1,2020/2/12 23:45,24629
1,2020/2/13 0:00,25005
1,2020/2/13 0:15,24663
1,2020/2/13 0:30,24586
1,2020/2/13 0:45,24637
1,2020/2/13 1:00,24580
1,2020/2/13 1:15,24714
1,2020/2/13 1:30,24554
1,2020/2/13 1:45,24507
1,2020/2/13 2:00,24674
1,2020/2/13 2:15,24528
1,2020/2/13 2:30,24699
1,2020/2/13 2:45,24762
1,2020/2/13 3:00,24828
1,2020/2/13 3:15,24857
1,2020/2/13 3:30,24614
1,2020/2/13 3:45,24371
1,2020/2/13 4:00,24173
1,2020/2/13 4:15,19676
1,2020/2/13 4:30,15643
1,2020/2/13 4:45,15226
1,2020/2/13 5:00,17177
1,2020/2/13 5:15,11570
1,2020/2/13 5:30,10104
1,2020/2/13 5:45,13380
1,2020/2/13 6:00,14675
1,2020/2/13 6:15,18756
1,2020/2/13 6:30,22216
1,2020/2/13 6:45,25060
1,2020/2/13 7:00,24992
1,2020/2/13 7:15,24947
1,2020/2/13 7:30,24940
1,2020/2/13 7:45,24859
1,2020/2/13 8:00,24789
1,2020/2/13 8:15,24398
1,2020/2/13 8:30,15052
1,2020/2/13 8:45,6117
1,2020/2/13 9:00,4356
1,2020/2/13 9:15,7138
1,2020/2/13 9:30,6488
1,2020/2/13 9:45,7350
1,2020/2/13 10:00,5293
1,2020/2/13 10:15,5765
1,2020/2/13 10:30,5950
1,2020/2/13 10:45,9154
1,2020/2/13 11:00,9312
1,2020/2/13 11:15,9107
1,2020/2/13 11:30,13651
1,2020/2/13 11:45,19797
1,2020/2/13 12:00,18135
1,2020/2/13 12:15,19293
1,2020/2/13 12:30,20792
1,2020/2/13 12:45,20481
1,2020/2/13 13:00,16972
1,2020/2/13 13:15,12915
1,2020/2/13 13:30,11873
1,2020/2/13 13:45,14141
1,2020/2/13 14:00,11844
1,2020/2/13 14:15,8066
1,2020/2/13 14:30,6658
1,2020/2/13 14:45,6668
1,2020/2/13 15:00,5591
1,2020/2/13 15:15,6447
1,2020/2/13 15:30,7047
1,2020/2/13 15:45,12755
1,2020/2/13 16:00,10353
1,2020/2/13 16:15,16315
1,2020/2/13 16:30,15568
1,2020/2/13 16:45,13885
1,2020/2/13 17:00,12821
1,2020/2/13 17:15,8272
1,2020/2/13 17:30,7944
1,2020/2/13 17:45,9057
1,2020/2/13 18:00,7841
1,2020/2/13 18:15,9228
1,2020/2/13 18:30,13708
1,2020/2/13 18:45,26622
1,2020/2/13 19:00,38375
1,2020/2/13 19:15,42020
1,2020/2/13 19:30,39312
1,2020/2/13 19:45,29634
1,2020/2/13 20:00,31274
1,2020/2/13 20:15,31786
1,2020/2/13 20:30,26945
1,2020/2/13 20:45,23195
1,2020/2/13 21:00,28997
1,2020/2/13 21:15,37282
1,2020/2/13 21:30,36565
1,2020/2/13 21:45,35267
1,2020/2/13 22:00,33359
1,2020/2/13 22:15,32680
1,2020/2/13 22:30,22465
1,2020/2/13 22:45,25513
1,2020/2/13 23:00,19936
1,2020/2/13 23:15,19682
1,2020/2/13 23:30,17391
1,2020/2/13 23:45,18675
1,2020/2/14 0:00,17138
1,2020/2/14 0:15,8570
1,2020/2/14 0:30,20326
1,2020/2/14 0:45,25251
1,2020/2/14 1:00,24586
1,2020/2/14 1:15,27316
1,2020/2/14 1:30,28553
1,2020/2/14 1:45,18868
1,2020/2/14 2:00,7545
1,2020/2/14 2:15,9257
1,2020/2/14 2:30,9251
1,2020/2/14 2:45,12132
1,2020/2/14 3:00,11834
1,2020/2/14 3:15,12260
1,2020/2/14 3:30,11158
1,2020/2/14 3:45,7249
1,2020/2/14 4:00,4398
1,2020/2/14 4:15,2083
1,2020/2/14 4:30,364
1,2020/2/14 4:45,99
1,2020/2/14 5:00,43
1,2020/2/14 5:15,-296
1,2020/2/14 5:30,-322
1,2020/2/14 5:45,-246
1,2020/2/14 6:00,241
1,2020/2/14 6:15,-15
1,2020/2/14 6:30,-14
1,2020/2/14 6:45,-208
1,2020/2/14 7:00,-173
1,2020/2/14 7:15,-276
1,2020/2/14 7:30,-288
1,2020/2/14 7:45,-304
1,2020/2/14 8:00,-318
1,2020/2/14 8:15,-304
1,2020/2/14 8:30,-331
1,2020/2/14 8:45,-307
1,2020/2/14 9:00,-303
1,2020/2/14 9:15,-277
1,2020/2/14 9:30,-290
1,2020/2/14 9:45,-323
1,2020/2/14 10:00,-310
1,2020/2/14 10:15,-301
1,2020/2/14 10:30,-286
1,2020/2/14 10:45,-282
1,2020/2/14 11:00,-288
1,2020/2/14 11:15,-277
1,2020/2/14 11:30,-322
1,2020/2/14 11:45,-321
1,2020/2/14 12:00,-298
1,2020/2/14 12:15,-289
1,2020/2/14 12:30,-286
1,2020/2/14 12:45,-274
1,2020/2/14 13:00,-279
1,2020/2/14 13:15,-319
1,2020/2/14 13:30,-320
1,2020/2/14 13:45,-305
1,2020/2/14 14:00,-400
1,2020/2/14 14:15,-297
1,2020/2/14 14:30,-411
1,2020/2/14 14:45,-283
1,2020/2/14 15:00,-370
1,2020/2/14 15:15,-332
1,2020/2/14 15:30,-297
1,2020/2/14 15:45,-303
1,2020/2/14 16:00,-252
1,2020/2/14 16:15,-296
1,2020/2/14 16:30,-205
1,2020/2/14 16:45,9176
1,2020/2/14 17:00,13598
1,2020/2/14 17:15,4604
1,2020/2/14 17:30,2303
1,2020/2/14 17:45,-29
1,2020/2/14 18:00,411
1,2020/2/14 18:15,2897
1,2020/2/14 18:30,2047
1,2020/2/14 18:45,2479
1,2020/2/14 19:00,1219
1,2020/2/14 19:15,3105
1,2020/2/14 19:30,2680
1,2020/2/14 19:45,2204
1,2020/2/14 20:00,2232
1,2020/2/14 20:15,1108
1,2020/2/14 20:30,231
1,2020/2/14 20:45,-242
1,2020/2/14 21:00,-275
1,2020/2/14 21:15,-175
1,2020/2/14 21:30,2839
1,2020/2/14 21:45,5644
1,2020/2/14 22:00,9532
1,2020/2/14 22:15,10203
1,2020/2/14 22:30,9896
1,2020/2/14 22:45,10705
1,2020/2/14 23:00,15386
1,2020/2/14 23:15,29759
1,2020/2/14 23:30,39679
1,2020/2/14 23:45,39379
1,2020/2/15 0:00,39568
1,2020/2/15 0:15,39360
1,2020/2/15 0:30,36963
1,2020/2/15 0:45,33012
1,2020/2/15 1:00,31631
1,2020/2/15 1:15,26472
1,2020/2/15 1:30,13453
1,2020/2/15 1:45,38765
1,2020/2/15 2:00,39724
1,2020/2/15 2:15,39577
1,2020/2/15 2:30,39580
1,2020/2/15 2:45,39533
1,2020/2/15 3:00,39446
1,2020/2/15 3:15,39533
1,2020/2/15 3:30,39564
1,2020/2/15 3:45,39367
1,2020/2/15 4:00,39477
1,2020/2/15 4:15,39589
1,2020/2/15 4:30,39068
1,2020/2/15 4:45,39639
1,2020/2/15 5:00,39547
1,2020/2/15 5:15,39510
1,2020/2/15 5:30,39079
1,2020/2/15 5:45,39512
1,2020/2/15 6:00,39642
1,2020/2/15 6:15,39510
1,2020/2/15 6:30,39182
1,2020/2/15 6:45,39628
1,2020/2/15 7:00,39655
1,2020/2/15 7:15,38913
1,2020/2/15 7:30,39703
1,2020/2/15 7:45,39761
1,2020/2/15 8:00,39573
1,2020/2/15 8:15,43940
1,2020/2/15 8:30,31074
1,2020/2/15 8:45,28147
1,2020/2/15 9:00,36483
1,2020/2/15 9:15,43958
1,2020/2/15 9:30,43577
1,2020/2/15 9:45,39142
1,2020/2/15 10:00,25398
1,2020/2/15 10:15,22518
1,2020/2/15 10:30,18588
1,2020/2/15 10:45,17425
1,2020/2/15 11:00,11495
1,2020/2/15 11:15,12239
1,2020/2/15 11:30,9030
1,2020/2/15 11:45,10057
1,2020/2/15 12:00,9368
1,2020/2/15 12:15,15665
1,2020/2/15 12:30,8023
1,2020/2/15 12:45,4752
1,2020/2/15 13:00,3678
1,2020/2/15 13:15,2298
1,2020/2/15 13:30,1609
1,2020/2/15 13:45,4762
1,2020/2/15 14:00,6615
1,2020/2/15 14:15,8424
1,2020/2/15 14:30,2932
1,2020/2/15 14:45,871
1,2020/2/15 15:00,-369
1,2020/2/15 15:15,-298
1,2020/2/15 15:30,-306
1,2020/2/15 15:45,-349
1,2020/2/15 16:00,-342
1,2020/2/15 16:15,-386
1,2020/2/15 16:30,-17
1,2020/2/15 16:45,3398
1,2020/2/15 17:00,6848
1,2020/2/15 17:15,9879
1,2020/2/15 17:30,12602
1,2020/2/15 17:45,9624
1,2020/2/15 18:00,9229
1,2020/2/15 18:15,7546
1,2020/2/15 18:30,10162
1,2020/2/15 18:45,11131
1,2020/2/15 19:00,15547
1,2020/2/15 19:15,20011
1,2020/2/15 19:30,19836
1,2020/2/15 19:45,22145
1,2020/2/15 20:00,21463
1,2020/2/15 20:15,30344
1,2020/2/15 20:30,33272
1,2020/2/15 20:45,29549
1,2020/2/15 21:00,29513
1,2020/2/15 21:15,32630
1,2020/2/15 21:30,34964
1,2020/2/15 21:45,35275
1,2020/2/15 22:00,41857
1,2020/2/15 22:15,41676
1,2020/2/15 22:30,38639
1,2020/2/15 22:45,35610
1,2020/2/15 23:00,33905
1,2020/2/15 23:15,43658
1,2020/2/15 23:30,36398
1,2020/2/15 23:45,39437
1,2020/2/16 0:00,42777
1,2020/2/16 0:15,46539
1,2020/2/16 0:30,53658
1,2020/2/16 0:45,53952
1,2020/2/16 1:00,53728
1,2020/2/16 1:15,50655
1,2020/2/16 1:30,46838
1,2020/2/16 1:45,50723
1,2020/2/16 2:00,53638
1,2020/2/16 2:15,47231
1,2020/2/16 2:30,41460
1,2020/2/16 2:45,40247
1,2020/2/16 3:00,35329
1,2020/2/16 3:15,33000
1,2020/2/16 3:30,33196
1,2020/2/16 3:45,30656
1,2020/2/16 4:00,33108
1,2020/2/16 4:15,28967
1,2020/2/16 4:30,28487
1,2020/2/16 4:45,29781
1,2020/2/16 5:00,32518
1,2020/2/16 5:15,32986
1,2020/2/16 5:30,36358
1,2020/2/16 5:45,36356
1,2020/2/16 6:00,37264
1,2020/2/16 6:15,38947
1,2020/2/16 6:30,28518
1,2020/2/16 6:45,26103
1,2020/2/16 7:00,32638
1,2020/2/16 7:15,23521
1,2020/2/16 7:30,10817
1,2020/2/16 7:45,5751
1,2020/2/16 8:00,5447
1,2020/2/16 8:15,7514
1,2020/2/16 8:30,10012
1,2020/2/16 8:45,9241
1,2020/2/16 9:00,3673
1,2020/2/16 9:15,452
1,2020/2/16 9:30,-182
1,2020/2/16 9:45,-320
1,2020/2/16 10:00,-288
1,2020/2/16 10:15,-326
1,2020/2/16 10:30,-328
1,2020/2/16 10:45,927
1,2020/2/16 11:00,1665
1,2020/2/16 11:15,3505
1,2020/2/16 11:30,9247
1,2020/2/16 11:45,19782
1,2020/2/16 12:00,27277
1,2020/2/16 12:15,26532
1,2020/2/16 12:30,25465
1,2020/2/16 12:45,23065
1,2020/2/16 13:00,27732
1,2020/2/16 13:15,27751
1,2020/2/16 13:30,25013
1,2020/2/16 13:45,23032
1,2020/2/16 14:00,22535
1,2020/2/16 14:15,21018
1,2020/2/16 14:30,24034
1,2020/2/16 14:45,20922
1,2020/2/16 15:00,11597
1,2020/2/16 15:15,9671
1,2020/2/16 15:30,7205
1,2020/2/16 15:45,6641
1,2020/2/16 16:00,4677
1,2020/2/16 16:15,1829
1,2020/2/16 16:30,1905
1,2020/2/16 16:45,352
1,2020/2/16 17:00,1903
1,2020/2/16 17:15,6706
1,2020/2/16 17:30,11040
1,2020/2/16 17:45,7570
1,2020/2/16 18:00,11070
1,2020/2/16 18:15,15964
1,2020/2/16 18:30,22218
1,2020/2/16 18:45,22752
1,2020/2/16 19:00,28790
1,2020/2/16 19:15,34276
1,2020/2/16 19:30,32990
1,2020/2/16 19:45,27482
1,2020/2/16 20:00,22919
1,2020/2/16 20:15,28277
1,2020/2/16 20:30,36053
1,2020/2/16 20:45,36715
1,2020/2/16 21:00,39012
1,2020/2/16 21:15,43119
1,2020/2/16 21:30,40583
1,2020/2/16 21:45,30666
1,2020/2/16 22:00,35778
1,2020/2/16 22:15,40411
1,2020/2/16 22:30,42611
1,2020/2/16 22:45,39982
1,2020/2/16 23:00,33759
1,2020/2/16 23:15,35697
1,2020/2/16 23:30,37837
1,2020/2/16 23:45,35856
1,2020/2/17 0:00,31978
1,2020/2/17 0:15,31369
1,2020/2/17 0:30,34425
1,2020/2/17 0:45,30715
1,2020/2/17 1:00,42295
1,2020/2/17 1:15,42527
1,2020/2/17 1:30,42043
1,2020/2/17 1:45,34209
1,2020/2/17 2:00,31016
1,2020/2/17 2:15,27139
1,2020/2/17 2:30,31063
1,2020/2/17 2:45,39488
1,2020/2/17 3:00,35255
1,2020/2/17 3:15,35345
1,2020/2/17 3:30,36639
1,2020/2/17 3:45,33012
1,2020/2/17 4:00,32788
1,2020/2/17 4:15,37579
1,2020/2/17 4:30,40367
1,2020/2/17 4:45,37576
1,2020/2/17 5:00,37926
1,2020/2/17 5:15,37380
1,2020/2/17 5:30,34544
1,2020/2/17 5:45,23443
1,2020/2/17 6:00,21090
1,2020/2/17 6:15,18312
1,2020/2/17 6:30,15226
1,2020/2/17 6:45,12708
1,2020/2/17 7:00,15808
1,2020/2/17 7:15,14649
1,2020/2/17 7:30,11256
1,2020/2/17 7:45,12102
1,2020/2/17 8:00,11674
